intercept,cohort_coef,cohort_se,cohort_t,cohort_p,beds_coef,beds_p,r_squared,n,metric
-1.0018459526572023,-3.038194580623243,1.7602518004249093,-1.725999984712329,0.08451438279286627,-0.002729589444324887,0.39462168686682464,0.001724095309092677,1853,Operating margin (%)
-189.48191499812944,146.58406622130346,20.424054455709623,7.177030718321715,1.0269562977782698e-12,2.757253170607555,0.0,0.7516756411084533,1853,Net patient revenue ($M)
-597.9184048121002,420.1071513725698,69.03447091352933,6.08546927083405,1.4068972653547007e-09,9.328908506567757,0.0,0.7495486266945197,1863,FTE employees
